0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
hhxxttxr,17,24,9,9,13,50,54,37,13,4,5,2,,1,1,,,,,,,,,,,,51,13,58
broshen,8,7,3,3,3,2,3,4,,1,1,,,,,,,,,,,,,,,,24,4,7
depokaliens,21,16,14,9,2,4,2,,,,1,,,,,,,,,,,,,,,,185,23,
Ench_Lolz,28,19,33,25,19,17,11,10,7,4,3,1,,1,,,,1,,,,,,,,1,121,22,1
Harry_hcx,9,10,8,9,9,1,3,6,5,2,3,2,1,1,,,,,,,,,,,,,27,7,
kadamrohan0215,33,26,30,31,32,26,42,18,15,10,6,1,3,,,,,,,,,,,,,,174,27,
552Hz,22,23,41,29,48,22,18,23,16,21,10,12,5,8,3,1,3,,,,,,,,,,76,18,12
MCdyc,4,13,12,9,5,11,8,6,5,,,2,,,,,,,,,,,,,,,23,7,1
Stronger_Than_Kdlyh,40,70,28,9,11,3,5,6,3,2,,,,,,,,,,,,,,,,,60,38,
Firas_Briki,38,35,49,51,39,41,43,25,4,7,1,,2,,,,,,,,,,,,,,154,29,46
Teranj,8,9,13,7,4,10,8,8,4,,2,,1,,,,,,,,,,,,,,65,12,1
1RONMAN,39,29,47,35,66,39,55,19,18,15,8,8,,1,1,,,,,,,,,,,,157,37,2
kangar,4,3,3,7,6,11,9,2,6,2,,,1,1,,,,,,,,,,,,,24,2,
Harsh_kunwar,19,33,21,51,63,29,18,11,5,1,2,,3,,,,,,,,,,,,,,93,35,
xiojoy,6,9,2,6,2,1,2,7,,,,,,,,,,,,,,,,,,,33,5,
skahl15,95,92,5,6,4,,3,,1,,,,,,,,,,,,,,,,,,95,44,1
Noooooooob_coder,2,2,2,1,,,,1,3,9,3,,2,,,,,,,,,,,,,,7,,
XingRin,10,7,5,4,10,5,6,3,,,3,2,,,1,,,,,,,,,,,,14,3,12
NotDWT,2,3,1,3,2,,1,,,1,1,,,,,,,,,,,,,,,,6,2,62
CodeLegendX,13,12,11,7,8,11,3,3,2,2,2,,,,,,,,,,,,,,,,45,10,5
bhanu2306,17,24,30,110,97,13,7,4,3,3,,1,,,,,,,,,,,,,,,55,9,
soumilbansal0005,6,3,8,3,5,,,,,1,,,,,,,,,,,,,,,,,16,3,
GTA,50,55,45,49,21,31,26,27,4,3,4,,1,,,,,,,,,,,,,,356,64,15
Syxqwq,15,8,7,7,1,6,8,15,5,9,7,4,5,5,3,5,5,4,1,1,1,3,,1,1,1,28,14,6
CodeChild,19,18,16,38,29,153,31,19,3,11,5,2,2,1,,,,,,,,,,,,,50,13,
Rohhy,40,22,19,14,10,10,10,9,4,2,,,,,,,,,,,,,,,,,212,31,1
Amir1386n,30,11,9,16,17,15,16,24,9,7,3,2,,,,,,,,,,,,,,,92,19,4
tch1cherin,23,23,18,13,18,14,10,6,1,2,1,2,1,,,,,,,,,,,,,,121,30,48
arthur_9548,1,3,5,1,2,1,,,,,1,,,,,,,,,,,,,,,,13,1,78
ywc...,34,53,37,38,41,23,28,,1,,,,,,,,,,,,,,,,,,23,6,
sakib.safwan,10,17,18,19,16,11,16,13,5,3,1,,,,,,,,,,,,,,,,71,11,8
sheldonn,43,50,52,53,50,174,33,25,8,2,3,,1,,,,,,,,,,,,,,171,55,9
myagkov,8,9,4,2,,2,,,1,,,,,,,,,,,,,,,,,,74,14,3
Dr_Magnetar,36,11,16,26,21,7,2,1,6,1,,,1,,,,,,,,,,,,,,71,11,
SanathK,12,22,7,10,1,6,10,10,1,3,,1,,,,,,,,,,,,,,,57,10,4
Susies_Rainyx_Elysia,12,16,11,12,16,15,24,33,30,26,14,3,6,1,3,1,,,,,,,,,,,50,11,21
Ryuga_,66,49,72,87,103,85,79,40,11,7,8,3,,,,,,,,,,,,,,,141,34,23
momen159,19,17,26,23,20,13,8,3,,1,,1,,,,,,,,,,,,,,,62,12,11
NanuG,38,31,19,17,16,7,14,5,2,,,1,,,,,,,,,,,,,,,163,34,2
Osmabnlden,5,7,5,3,7,7,7,8,8,10,5,2,1,,,,,,,,,,,,,,28,6,4
AKonjac_,1,4,5,,11,5,5,,2,15,3,2,5,5,,1,2,,,,,,,,,,10,2,
vrishavgarg28,48,36,24,10,8,4,,2,,,,,,,,,,,,,,,,,,,106,50,5
kh0i,54,64,46,41,26,22,8,10,2,,2,,,,,,,,,,,,,,,,235,52,17
RAVIwaves,36,31,54,23,15,5,1,2,,1,,,,,,,,,,,,,,,,,147,33,
sanmai_reddy123,47,63,63,59,43,42,24,10,1,2,,,,,,,,,,,,,,,,,134,37,
Maeda.anHiep,8,21,10,7,6,5,,3,,3,1,2,,,,,,,,,,,,,,,72,11,
Dauren_Miras,4,5,3,6,1,4,,3,,,,,,,,,,,,,,,,,,,52,11,1
M.UmairAhmadMirza,29,48,31,33,32,24,7,11,4,3,4,2,,,,,,,,,,,,,,,230,37,63
hydra_cody,49,54,115,118,131,132,101,42,10,2,1,1,,,,,,,,,,,,,,,235,58,1
Wxssim,169,41,3,8,,1,,1,,,,,,,,,,,,3,,,,,,,417,194,8
LEFt_bank,2,9,9,5,8,16,14,7,2,7,1,,3,1,,,,,,,,,,,,,26,6,
devil_duck,24,25,20,14,8,3,15,7,,4,4,,,,,,,,,,,,,,,,161,34,1
K_queries,24,18,21,22,36,39,37,17,3,1,3,1,,,,,,,,,,,,,,,88,25,1
hulm,59,35,58,50,57,43,24,20,9,8,1,1,2,1,,,,,,,,,,,,,202,54,21
ctnya_8135,4,6,6,6,4,,3,1,2,1,1,,,,,,,,,,,,,,,,37,5,
AprLsity,8,7,5,5,6,2,6,3,3,,2,1,2,,2,,,,,,,,,,,,20,3,10
daoqi,30,32,18,23,16,26,16,17,13,3,7,1,5,,3,1,1,,,,,,,,,,95,16,22
kinoki777,6,16,11,20,17,11,7,5,3,4,1,,,,,,,,,,,,,,,,46,12,1
kian2009,51,28,25,26,16,17,12,12,5,3,2,4,3,1,,,,,,,,,,,,,300,55,
AVdovin,29,20,8,4,3,1,1,2,,,,,,,,,,,,,,,,,,,114,12,63
SambhavJain,19,20,12,12,2,5,7,4,,,,,,,,,,,,,,,,,,,183,18,1
aayushdhankecha,60,50,61,46,55,45,21,10,9,4,1,1,1,,,,,,,,,,,,,,147,42,4
adiyer,9,11,11,13,44,44,59,13,6,3,,,2,1,,,,,,,,,,,,,27,11,
MZFMLLJMPAJDAG,3,7,3,5,5,4,7,2,3,7,9,10,2,5,,,,6,,,,,,,,,19,5,
Roshdy0.0,47,67,48,72,78,112,40,22,8,1,2,,,,,,,,,,,,,,,,158,47,55
k1384,45,52,53,58,37,23,25,16,7,2,,4,2,,,,,,,,,,,,,,184,33,1
