0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
OldMemory,7,2,2,,2,3,,,,,,,,,,,,,,,,,,,,,18,1,2
PanzerCrowd,5,5,1,5,6,4,5,3,5,5,6,6,1,,,,,,,,,,,,,,27,4,
pera2008,18,15,18,13,7,3,,1,,,,,,,,,,,,,,,,,,,116,17,
AkibAzmain,5,5,4,3,1,,,,2,,,,,,,,,,,,,,,,,,17,2,
FransValli,,2,3,1,3,1,1,2,,1,,,,1,,,,,,,,,,,,,8,,
Ferrriccc,20,19,8,6,1,9,2,3,,1,1,,1,,,,,,,,,,,,,,57,15,
Rushdi,37,11,11,3,1,2,1,1,,,,,,,,,,,,,,,,,,,139,54,
Hosen_ba,43,25,21,31,12,3,6,3,,1,,,,,,,,,,,,,,,,,133,27,2
liupengsay,5,8,4,4,4,45,46,43,69,37,24,10,7,2,,,,,,,,,,,,,13,5,
Sir-Ahmed-Imran,34,32,43,23,13,9,2,2,3,2,2,1,,,,,,,,,,,,,,,106,45,8
MUZAN,12,15,42,10,14,5,8,,,,,,,,,,,,,,,,,,,,29,7,
alexok2006,12,12,7,6,4,9,1,2,4,2,4,,1,,,,,,,,,,,,,,51,8,25
ArushN27,1,4,9,3,1,3,,,1,,,,,,,,,,,,,,,,,,26,2,
hemanth6,22,18,11,9,8,3,1,3,,2,,,,,,,,,,,,,,,,,70,15,1
Edeeva,39,14,11,3,3,2,1,2,4,2,1,,,,,,,,,,,,,,,,93,26,
baijiaohu_fan,13,16,8,6,10,11,12,2,4,2,,,,,,,,,,,,,,,,,63,10,
DGME,3,2,,,4,,,9,,3,8,,,,2,2,,,,,,,,,,,8,1,
Arnoob2120,5,3,1,2,,,2,1,,,,,,,,,,,,,,,,,,,10,2,1
yimuhua,41,30,35,26,47,29,43,42,34,39,25,19,10,40,27,33,13,7,3,1,,3,,2,1,1,163,30,3
ZRT_HuyPhuoc,6,9,14,6,7,6,10,8,3,2,2,1,,,,,,,,,,,,,,,31,6,
hungeazy,3,1,1,2,2,,,,1,,,,,,,,,,,,,,,,,,33,1,
cp_first,67,32,24,8,3,1,,1,,,,,,,,,,,,,,,,,,,13,7,3
pouyan86,7,8,17,8,8,7,3,2,2,,1,,,,,,,,,,,,,,,,63,6,15
asdasdqwer,2,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,30,4,4
Rumors,3,5,4,4,4,2,6,3,4,2,6,,1,,,,,,,,,,,,,,17,12,
Abraxos,18,6,25,4,,2,2,,,,,,,,,,,,,,,,,,,,34,13,
depokaliens,17,11,11,8,1,3,2,,,,1,,,,,,,,,,,,,,,,121,19,
Harry_hcx,2,1,2,2,,,1,,1,,1,,1,,,,,,,,,,,,,,7,3,
Bai_xiaobo,8,8,6,7,7,3,1,,,,,,,,,,,,,,,,,,,,45,8,
the_fool,11,20,13,12,6,11,4,2,,,,,,,,,,,,,,,,,,,35,9,
Stronger_Than_Kdlyh,20,43,6,9,9,3,5,6,3,1,,,,,,,,,,,,,,,,,57,31,
LM_qwq,2,1,2,3,1,7,11,9,14,12,13,22,17,24,30,28,32,19,20,16,31,21,16,20,4,6,4,,5
FakeDuck,4,2,4,7,,2,,,,,,,,,,,,,,,,,,,,,62,9,
skahl15,94,10,3,5,3,,2,,,,,,,,,,,,,,,,,,,,90,42,1
pvtr,4,3,12,18,4,1,,,,,,,,,,,,,,,,,,,,,24,2,1
davit_tsibadze,22,13,5,8,3,6,2,6,3,6,7,,,1,,,,,,,,,,,,,133,17,6
GTA,36,36,34,29,16,21,9,16,2,,4,,,,,,,,,,,,,,,,330,53,11
Hassan_Fathi,44,62,44,41,42,40,11,11,2,1,1,,,,,,,,,,,,,,,,171,41,
BadMi1k_,,4,2,2,1,1,5,,1,3,,,,,,,,,,,,,,,,,9,2,
Aftokratoras,1,1,1,1,,2,2,7,,1,2,5,4,9,10,2,,3,2,,,,,,,,7,1,
Amir1386n,24,9,4,13,17,13,11,19,3,,,,,,,,,,,,,,,,,,66,17,2
ywc...,21,25,24,16,26,10,10,,1,,,,,,,,,,,,,,,,,,13,4,
Luzhuoyuan,1,2,2,1,6,7,6,28,13,18,18,23,19,19,19,3,1,2,,1,,,,,,,4,1,1
Dr_Magnetar,34,8,11,11,4,2,,1,3,1,,,1,,,,,,,,,,,,,,65,8,
Ryuga_,62,48,65,80,89,76,69,34,7,6,7,3,,,,,,,,,,,,,,,137,33,21
Mr.Roamer,7,21,,3,2,,,,,,,,,,,,,,,,,,,,,,27,9,
Maeda.anHiep,5,16,6,4,,1,,,,,,,,,,,,,,,,,,,,,53,7,
vijay_panwar12,9,10,25,9,8,4,2,1,,,,,,,,,,,,,,,,,,,27,5,
coding_monk3,33,16,9,,1,,1,,,,,,,,,,,,,,,,,,,,32,30,
kian2009,49,23,20,21,6,12,8,9,5,,,1,1,,,,,,,,,,,,,,295,51,
AR_050508,1,1,,1,1,,2,,,1,,,,,,,,,,,,,,,,,7,1,4
adiyer,3,4,4,3,38,39,10,5,,,,,,,,,,,,,,,,,,,11,5,
shift.,6,5,1,5,3,1,2,2,,3,1,,,,,,,,,,,,,,,,35,4,
dqjm,4,5,4,2,5,,3,3,2,1,2,,,1,,,,,,,,,,,,,26,5,
kosarabdn,37,34,24,25,9,4,9,2,,,1,,1,,,,,,,,,,,,,,34,18,
friedel,12,15,8,14,8,3,2,2,2,1,,,,,,,,,,,,,,,,,35,9,2
trinhtung2007,10,5,6,12,3,5,1,1,1,1,,,,,,,,,,,,,,,,,68,11,1
lazar3141,3,7,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,27,5,
hy2004,8,13,8,6,11,1,7,11,1,1,5,,,1,,,,,,,,,,,,,57,4,28
Cristiano_,,1,2,2,2,7,8,1,,1,,,,,,,,,,,,,,,,,6,2,
namsee1,29,21,9,11,7,13,7,5,2,,1,,,,,1,,,,,,,,,,,129,19,8
Danish_Jhanji,3,6,15,13,7,4,1,1,1,2,,,,,,,,,,,,,,,,,69,56,
Hectorungo_18,19,21,9,13,9,7,7,2,1,1,,,,,,,,,,,,,,,,,60,15,1
qdhys,2,7,,2,1,3,2,1,,,3,,5,,,,,,,,,,,,,,21,2,
_Puzzles,34,23,37,29,15,7,1,,,,,,,,,,,,,,,,,,,,198,37,6
qyzy,4,3,4,1,7,3,2,6,6,13,4,5,6,1,2,,1,,1,,,,,,,,12,1,
Gaurav3478,17,19,14,24,12,6,9,7,1,,1,,,,,,,,,,,,,,,,83,25,
MMJnini,22,9,8,10,14,9,2,8,2,,,,,,,,,,,,,,,,,,45,12,1
e_n1cat_,5,13,6,6,11,3,1,,1,,,,,,,,,,,,,,,,,,22,2,
isnotavail,56,57,55,42,3,1,,,,,,,,,,,,,,,,,,,,,66,58,
